Age,Income,Gender,Marital_Status,Education_Level,Purchase_History,Product_Interest,Purchase
45,101882,Male,Divorced,PhD,7,5,0
70,88136,Female,Divorced,PhD,1,5,0
46,131541,Male,Married,Master’s,18,8,1
43,136883,Male,Divorced,Bachelor’s,15,4,0
42,84619,Male,Single,High School,6,4,0
29,81842,Male,Divorced,Master’s,9,7,1
22,114803,Male,Divorced,High School,11,5,0
51,121858,Female,Married,High School,16,6,0
65,46990,Male,Divorced,PhD,6,6,1
54,36193,Female,Married,Master’s,7,6,1
32,50109,Female,Married,PhD,6,10,1
61,39233,Male,Divorced,Master’s,3,5,1
53,133557,Female,Single,High School,2,5,1
32,101730,Male,Married,PhD,18,9,1
60,148133,Female,Divorced,High School,14,8,0
65,54510,Female,Married,Master’s,3,4,0
40,21306,Female,Single,Bachelor’s,8,7,1
23,23849,Male,Single,PhD,12,8,1
63,32360,Female,Married,PhD,17,9,0
67,131072,Male,Single,High School,20,5,1
61,142207,Female,Divorced,High School,15,3,1
60,114767,Female,Divorced,Bachelor’s,0,4,0
62,65800,Female,Married,PhD,3,10,0
38,148442,Female,Single,Master’s,17,6,1
40,56963,Male,Divorced,Master’s,7,10,1
60,74330,Male,Divorced,PhD,19,5,0
33,71707,Female,Divorced,PhD,15,9,1
64,38689,Female,Married,PhD,20,3,0
70,49084,Male,Married,Bachelor’s,10,2,0
32,60387,Male,Divorced,Master’s,19,6,1
42,94816,Male,Divorced,Master’s,20,7,0
53,22642,Male,Single,High School,20,5,0
28,62137,Female,Single,High School,20,1,0
68,99832,Female,Single,PhD,18,3,1
32,75561,Male,Married,High School,18,3,1
21,82260,Male,Divorced,Bachelor’s,17,4,1
38,35438,Male,Married,Master’s,18,10,0
30,68442,Male,Divorced,Master’s,10,6,0
39,123061,Male,Single,High School,2,5,1
36,22994,Male,Single,PhD,7,1,0
51,143439,Female,Single,High School,19,6,0
31,145844,Female,Single,PhD,18,9,1
21,133530,Female,Divorced,Bachelor’s,9,1,0
65,119575,Male,Single,Master’s,15,8,0
70,21813,Male,Divorced,Bachelor’s,4,8,0
69,113027,Male,Divorced,Master’s,19,3,0
63,143489,Female,Married,Bachelor’s,8,9,0
44,104381,Male,Single,High School,7,8,0
46,138808,Male,Single,Bachelor’s,10,3,1
64,75276,Female,Married,Bachelor’s,15,10,1
45,61243,Male,Divorced,High School,6,5,0
52,82912,Female,Single,Master’s,14,3,1
25,80272,Female,Divorced,Master’s,20,5,1
33,122700,Male,Married,High School,19,9,1
59,62051,Female,Divorced,Bachelor’s,16,4,0
53,98854,Male,Single,Bachelor’s,5,6,1
47,102736,Female,Divorced,Bachelor’s,14,3,0
35,141992,Male,Divorced,PhD,7,3,1
19,142019,Female,Single,Master’s,6,5,1
66,85618,Male,Single,Bachelor’s,1,8,0
30,21920,Female,Divorced,Master’s,12,8,1
21,126121,Female,Divorced,Bachelor’s,5,3,0
43,97219,Female,Married,High School,4,8,1
42,96872,Male,Single,High School,19,8,1
47,101132,Male,Divorced,Master’s,0,3,1
28,22093,Female,Single,Master’s,17,10,1
24,32905,Male,Married,High School,14,10,0
48,141759,Female,Divorced,PhD,9,2,0
61,44351,Male,Divorced,High School,2,10,1
27,50981,Female,Divorced,Bachelor’s,4,2,0
56,93903,Male,Single,PhD,12,9,1
30,90821,Female,Married,High School,7,7,0
48,129200,Female,Single,PhD,20,6,0
24,123241,Female,Divorced,PhD,1,7,0
66,102289,Female,Married,PhD,8,8,1
59,136506,Male,Divorced,Master’s,16,1,0
59,104021,Female,Divorced,High School,17,8,0
53,98513,Male,Single,Master’s,12,3,1
37,39874,Male,Divorced,Master’s,0,3,1
21,70931,Female,Married,Bachelor’s,11,6,1
24,27674,Male,Divorced,Bachelor’s,19,4,0
18,70516,Male,Divorced,PhD,19,4,0
61,141982,Male,Single,PhD,20,4,0
62,148408,Female,Married,Bachelor’s,4,10,0
59,114574,Male,Single,Bachelor’s,7,9,0
64,80686,Male,Divorced,High School,14,8,0
30,114851,Female,Single,PhD,2,3,1
39,89212,Female,Single,PhD,5,1,0
38,22426,Male,Single,Bachelor’s,12,1,0
39,142952,Female,Single,High School,11,1,0
45,110009,Male,Divorced,Bachelor’s,18,4,1
26,88498,Male,Divorced,Bachelor’s,17,6,0
43,49943,Male,Married,Master’s,0,4,1
26,86395,Female,Single,PhD,6,3,0
32,64816,Male,Single,High School,11,8,1
27,24138,Female,Married,Master’s,9,8,1
41,120728,Female,Single,PhD,11,6,1
59,111176,Male,Married,Bachelor’s,10,9,0
25,95945,Female,Divorced,High School,3,10,1
41,24017,Female,Married,PhD,18,1,0
33,30451,Female,Single,Bachelor’s,5,8,1
66,82956,Female,Married,Master’s,8,6,0
43,113863,Female,Divorced,High School,19,1,1
44,30278,Male,Single,PhD,9,4,1
54,110480,Female,Divorced,Master’s,4,5,0
21,63764,Male,Divorced,Bachelor’s,12,7,1
67,143030,Male,Married,Bachelor’s,8,8,0
41,21134,Male,Divorced,PhD,1,9,1
36,82943,Male,Single,Bachelor’s,17,6,1
53,115667,Male,Divorced,High School,20,10,0
56,74318,Male,Divorced,PhD,0,9,0
27,123423,Female,Married,Master’s,20,4,0
42,123998,Female,Divorced,PhD,11,8,1
35,80128,Female,Married,PhD,9,3,0
36,108056,Male,Married,Master’s,1,4,0
53,41869,Female,Single,Bachelor’s,8,10,1
27,122468,Female,Single,Master’s,1,4,0
50,137034,Female,Single,High School,13,6,0
67,25039,Male,Single,Bachelor’s,10,9,1
22,41281,Female,Married,PhD,10,6,1
64,132935,Male,Divorced,Bachelor’s,16,1,1
66,30442,Female,Single,Bachelor’s,3,5,1
52,93788,Male,Single,High School,12,9,1
61,139729,Male,Single,Bachelor’s,6,5,0
51,47586,Male,Divorced,Bachelor’s,15,6,1
50,73053,Female,Single,Bachelor’s,0,3,1
38,70489,Female,Divorced,PhD,12,8,1
34,103104,Male,Married,Bachelor’s,0,10,0
39,106346,Female,Married,Master’s,10,4,0
65,87087,Male,Married,Bachelor’s,5,4,0
54,32625,Male,Divorced,High School,19,5,0
32,54397,Female,Single,Bachelor’s,2,10,1
52,78671,Female,Single,Bachelor’s,11,9,1
45,136214,Female,Single,PhD,4,8,1
24,111785,Male,Single,Master’s,8,7,0
49,86897,Male,Single,Bachelor’s,11,5,1
28,46149,Female,Divorced,Master’s,9,9,0
27,80030,Male,Married,High School,18,9,0
26,89906,Female,Single,PhD,4,10,0
31,25283,Male,Married,Master’s,4,10,1
30,27610,Female,Divorced,PhD,8,2,1
42,63326,Female,Divorced,Bachelor’s,19,4,1
19,34924,Male,Single,High School,16,8,1
52,133143,Female,Divorced,PhD,9,1,0
24,130253,Female,Married,Bachelor’s,20,5,1
38,96162,Male,Single,Master’s,0,8,0
35,120297,Female,Single,High School,15,2,0
20,20869,Male,Married,High School,14,2,0
59,117088,Female,Single,Master’s,16,8,0
56,21014,Male,Single,Master’s,19,10,0
58,30103,Female,Married,High School,12,9,0
66,102522,Female,Single,PhD,0,7,0
28,130317,Female,Single,High School,7,8,1
56,116007,Female,Married,Master’s,4,5,1
41,53458,Male,Divorced,PhD,5,1,0
63,110605,Male,Married,Bachelor’s,19,4,1
36,102409,Male,Single,High School,13,2,1
21,43248,Male,Married,Master’s,10,3,1
43,109160,Male,Single,Bachelor’s,5,3,1
55,63516,Male,Single,High School,10,9,0
59,49061,Male,Married,High School,12,10,1
49,44170,Female,Single,PhD,11,4,0
56,28024,Female,Divorced,Master’s,1,2,0
62,102214,Female,Single,Bachelor’s,20,3,1
63,123792,Female,Married,High School,2,3,1
53,105947,Male,Divorced,PhD,3,7,0
57,63803,Male,Divorced,Bachelor’s,16,8,0
54,39296,Male,Single,Bachelor’s,5,6,1
50,111829,Female,Married,High School,6,4,1
53,112708,Male,Single,Bachelor’s,14,6,0
20,106664,Female,Single,High School,10,1,1
26,38257,Male,Married,PhD,2,10,0
25,32855,Male,Married,PhD,5,8,0
50,105178,Male,Single,Bachelor’s,1,1,0
23,149876,Male,Divorced,High School,13,5,0
58,121121,Female,Single,Master’s,8,2,1
56,143324,Female,Divorced,PhD,17,6,0
21,40025,Male,Single,High School,18,9,0
30,24458,Female,Married,High School,11,5,1
66,83610,Male,Divorced,High School,12,4,1
19,90843,Male,Married,Bachelor’s,11,2,0
22,127237,Male,Married,Master’s,11,3,1
61,103961,Male,Married,Bachelor’s,17,6,1
44,69831,Female,Married,PhD,8,8,0
49,63427,Male,Married,Bachelor’s,16,8,1
38,113809,Male,Single,High School,20,5,1
25,58506,Female,Divorced,Bachelor’s,15,5,1
55,25668,Male,Single,High School,16,10,1
25,111470,Female,Single,Master’s,20,3,1
67,67195,Male,Single,Bachelor’s,7,7,0
20,93233,Male,Married,Bachelor’s,10,6,1
61,44417,Male,Single,Bachelor’s,1,1,0
20,101982,Male,Divorced,High School,7,4,0
39,126133,Male,Single,High School,11,6,1
23,30751,Male,Married,Bachelor’s,20,6,1
19,66218,Female,Divorced,Bachelor’s,0,3,1
40,146649,Male,Divorced,Master’s,12,6,1
61,27352,Female,Divorced,Master’s,20,10,1
19,99052,Female,Divorced,PhD,16,6,1
55,108835,Male,Single,Master’s,13,9,1
34,117493,Female,Married,Master’s,13,9,1
52,48927,Male,Divorced,Master’s,15,2,1
51,61094,Female,Divorced,High School,16,4,1
40,121948,Male,Married,Master’s,5,9,1
47,74122,Female,Single,Master’s,6,4,1
69,49493,Female,Divorced,Bachelor’s,0,8,0
25,112247,Male,Single,High School,14,10,1
39,93539,Female,Single,PhD,19,3,0
61,51707,Male,Single,PhD,20,3,0
53,88814,Male,Single,Master’s,17,9,1
22,27296,Male,Divorced,PhD,12,10,0
30,45398,Male,Divorced,PhD,1,8,1
46,55842,Male,Single,PhD,18,1,1
48,33261,Female,Single,Master’s,14,10,0
64,96709,Female,Married,PhD,11,2,1
33,115985,Female,Married,Master’s,14,3,0
59,126616,Male,Married,Bachelor’s,17,2,0
47,76704,Female,Divorced,Bachelor’s,13,3,1
33,87173,Female,Married,PhD,5,8,0
29,51781,Female,Divorced,Bachelor’s,11,6,0
34,33652,Female,Divorced,Master’s,19,7,1
33,25103,Female,Divorced,Bachelor’s,5,10,0
29,45500,Male,Divorced,PhD,8,10,1
25,135332,Male,Married,Master’s,3,6,1
37,120336,Female,Single,High School,16,1,1
20,55529,Male,Single,Master’s,1,3,1
33,133499,Male,Single,Bachelor’s,15,1,0
47,38452,Female,Married,High School,13,10,1
62,69393,Female,Single,Master’s,7,9,0
40,51174,Male,Married,High School,13,9,0
45,84450,Female,Married,High School,1,5,1
68,55436,Male,Married,High School,15,4,1
57,67406,Male,Single,Master’s,3,9,1
22,83059,Female,Single,Bachelor’s,0,9,0
37,35954,Male,Single,Master’s,19,3,1
57,102722,Male,Divorced,Bachelor’s,13,5,0
61,139747,Male,Married,Master’s,7,3,1
18,32356,Female,Divorced,Master’s,2,10,1
47,148128,Female,Married,Master’s,4,2,0
38,118499,Female,Single,Bachelor’s,5,1,0
37,22187,Female,Married,Master’s,7,10,1
23,97243,Male,Married,High School,5,2,1
39,55098,Female,Divorced,Master’s,5,8,1
35,112471,Female,Married,High School,3,8,0
25,41225,Female,Single,PhD,6,3,1
56,23606,Female,Married,PhD,18,7,1
49,148664,Male,Married,Bachelor’s,6,7,0
50,77620,Male,Married,Bachelor’s,2,2,1
70,52828,Male,Divorced,PhD,7,9,0
33,146270,Female,Married,Master’s,0,3,0
29,46489,Female,Married,Master’s,0,2,1
55,34387,Male,Divorced,Master’s,13,3,1
69,89463,Female,Divorced,PhD,5,2,0
51,91832,Female,Divorced,High School,9,8,0
31,115980,Male,Divorced,Bachelor’s,13,5,1
53,131926,Male,Single,High School,3,3,0
50,132429,Female,Single,PhD,5,5,0
40,22591,Female,Married,High School,15,8,1
67,143446,Female,Single,Master’s,20,7,0
62,130431,Male,Married,Master’s,0,6,0
19,68516,Male,Single,High School,5,1,0
58,111683,Male,Divorced,PhD,8,10,0
38,82061,Male,Divorced,High School,14,1,0
19,124425,Female,Single,Master’s,11,1,0
44,86736,Male,Single,Master’s,2,10,1
26,101257,Male,Married,PhD,10,8,1
18,81753,Female,Married,High School,14,8,1
28,104774,Female,Married,Master’s,2,7,1
20,31087,Female,Divorced,Master’s,13,6,0
69,50816,Male,Divorced,High School,1,4,1
40,43408,Female,Divorced,High School,3,1,0
43,144116,Female,Divorced,Bachelor’s,18,9,1
21,125276,Male,Married,PhD,11,1,0
35,20136,Male,Divorced,PhD,1,4,1
23,37413,Female,Divorced,High School,16,3,0
52,133650,Male,Divorced,PhD,2,7,1
39,79500,Female,Divorced,Master’s,9,5,1
60,104514,Female,Single,High School,15,5,1
32,76358,Male,Married,High School,8,4,1
39,86197,Female,Married,High School,10,1,1
54,120776,Male,Divorced,Bachelor’s,20,5,0
69,112789,Male,Single,PhD,14,4,1
59,112420,Male,Married,Bachelor’s,2,10,0
29,52854,Female,Married,Master’s,15,8,1
64,96240,Male,Divorced,PhD,20,2,1
66,124523,Male,Divorced,Bachelor’s,20,8,1
59,149494,Female,Married,High School,20,1,0
55,110063,Female,Married,Bachelor’s,11,4,1
35,36322,Female,Single,High School,4,3,1
62,133053,Female,Married,Bachelor’s,6,5,0
52,26968,Male,Married,Bachelor’s,8,5,0
47,47518,Male,Divorced,Bachelor’s,20,5,0
41,71925,Male,Married,High School,17,4,0
59,79848,Female,Divorced,Bachelor’s,20,8,1
47,131900,Female,Married,PhD,7,3,0
31,113422,Male,Married,PhD,11,4,0
23,21700,Female,Married,PhD,19,1,1
20,113782,Female,Single,High School,1,7,0
33,121004,Male,Divorced,High School,9,1,0
24,43199,Male,Single,PhD,18,2,0
69,64589,Female,Married,PhD,8,7,1
31,52115,Female,Single,PhD,7,1,0
26,81934,Female,Divorced,Master’s,0,3,0
32,136335,Male,Married,PhD,5,6,0
38,140726,Male,Single,Bachelor’s,11,6,1
52,74316,Male,Single,Master’s,18,6,1
19,25520,Male,Divorced,Master’s,16,2,0
44,129814,Male,Single,High School,1,2,1
19,56455,Female,Divorced,Bachelor’s,10,6,0
52,135284,Female,Married,High School,17,10,1
35,106465,Female,Married,High School,10,5,1
31,143364,Male,Single,Bachelor’s,17,7,0
37,61605,Male,Married,High School,7,7,0
35,34955,Male,Married,Bachelor’s,14,5,0
27,64049,Female,Single,Bachelor’s,8,8,1
42,33917,Male,Married,High School,14,10,0
19,90293,Male,Single,PhD,6,6,1
42,98581,Female,Divorced,High School,19,5,1
50,139072,Male,Divorced,Master’s,12,4,0
53,84925,Female,Divorced,High School,12,7,1
48,127216,Male,Single,Bachelor’s,0,4,1
31,90269,Male,Single,Master’s,19,5,0
18,50954,Female,Married,Bachelor’s,3,5,1
63,116671,Female,Married,PhD,3,1,1
33,92617,Female,Married,PhD,3,1,0
63,61458,Female,Married,Master’s,12,3,0
69,109037,Female,Married,PhD,1,3,0
20,41113,Female,Single,PhD,14,2,1
52,119977,Male,Single,High School,3,2,1
58,132622,Male,Divorced,High School,5,6,1
23,145947,Female,Divorced,PhD,2,1,0
42,110226,Male,Divorced,PhD,6,6,1
30,63939,Female,Divorced,High School,5,5,1
70,49345,Male,Single,PhD,2,6,1
51,144616,Female,Single,PhD,3,5,0
25,66313,Male,Single,Bachelor’s,9,7,0
38,130107,Male,Married,PhD,20,1,0
51,141866,Male,Married,Master’s,8,3,1
21,112365,Male,Divorced,Bachelor’s,5,6,1
42,120598,Male,Married,Master’s,19,1,0
32,89166,Female,Single,PhD,10,7,0
21,67861,Female,Divorced,High School,6,4,1
62,117406,Female,Divorced,Bachelor’s,17,3,0
29,69298,Male,Married,High School,3,10,1
49,67221,Female,Divorced,Bachelor’s,4,9,0
49,64942,Male,Married,High School,3,1,0
45,23453,Male,Married,Bachelor’s,3,8,0
30,122811,Male,Divorced,Bachelor’s,12,1,1
48,74935,Female,Married,Master’s,15,5,0
31,142439,Male,Married,High School,13,10,1
37,63370,Female,Married,Master’s,10,8,0
35,123932,Female,Married,Master’s,1,6,0
46,28328,Male,Divorced,High School,13,7,1
23,35534,Male,Single,Bachelor’s,6,8,1
49,105280,Female,Single,Master’s,10,6,0
46,104925,Female,Married,High School,3,6,1
60,56320,Female,Married,Bachelor’s,6,6,0
19,69170,Female,Married,Master’s,15,5,1
40,120546,Female,Single,Master’s,5,8,1
36,100201,Female,Married,Master’s,5,2,0
48,148935,Male,Divorced,Bachelor’s,1,7,0
68,141006,Female,Divorced,Master’s,7,4,1
22,123401,Female,Divorced,Bachelor’s,6,1,1
36,28640,Female,Single,PhD,13,5,0
51,120252,Female,Married,Master’s,8,3,1
27,111057,Male,Married,PhD,14,4,1
42,50049,Male,Married,High School,17,7,1
19,25618,Female,Single,Master’s,11,5,1
28,122540,Female,Single,High School,18,4,0
67,76053,Female,Single,High School,12,1,0
48,21920,Male,Single,High School,6,6,1
32,63937,Male,Divorced,PhD,9,10,1
26,89724,Male,Single,Bachelor’s,9,6,0
40,32207,Male,Single,PhD,1,7,1
36,85774,Male,Single,PhD,13,1,1
26,52972,Male,Married,High School,12,4,1
52,30799,Female,Married,Master’s,5,9,1
38,91088,Male,Married,Bachelor’s,8,10,1
26,48916,Male,Divorced,High School,12,6,0
45,90463,Female,Divorced,Bachelor’s,8,2,1
63,113500,Male,Single,PhD,12,4,1
68,96700,Female,Married,Bachelor’s,4,6,1
24,57158,Male,Divorced,Bachelor’s,13,4,0
33,104607,Female,Married,Master’s,4,10,1
33,139639,Female,Divorced,High School,8,7,1
50,133945,Female,Divorced,Bachelor’s,7,3,0
21,91696,Female,Single,Bachelor’s,6,6,0
21,81510,Female,Single,PhD,7,4,0
56,140076,Male,Divorced,PhD,2,3,0
57,78692,Male,Single,Bachelor’s,14,3,1
34,81744,Female,Divorced,High School,7,2,1
54,35810,Female,Divorced,Bachelor’s,0,3,1
56,25126,Female,Married,Bachelor’s,6,10,0
69,50009,Male,Single,Master’s,18,1,1
46,119120,Female,Single,High School,1,3,0
69,131718,Female,Single,Master’s,13,9,0
53,110932,Female,Married,High School,17,4,1
55,20192,Female,Married,High School,14,3,0
56,136464,Male,Married,High School,13,8,0
67,56413,Female,Single,Master’s,18,1,1
54,32816,Female,Single,Master’s,18,5,1
69,59082,Male,Single,Master’s,16,1,0
52,85048,Female,Married,PhD,18,7,1
24,143130,Female,Married,Master’s,15,5,1
44,70940,Male,Divorced,PhD,19,2,0
45,52130,Male,Married,PhD,18,1,0
39,60142,Male,Divorced,PhD,0,7,1
31,149564,Female,Single,Bachelor’s,18,1,1
24,56468,Female,Married,Bachelor’s,6,3,0
54,50698,Male,Single,Bachelor’s,10,6,1
39,30655,Male,Single,PhD,4,6,0
22,67897,Male,Single,PhD,16,7,0
19,50075,Female,Single,High School,10,1,1
44,29359,Female,Married,PhD,7,7,1
38,149048,Male,Single,Bachelor’s,9,2,1
55,122197,Female,Divorced,PhD,11,6,1
32,125115,Male,Married,PhD,9,8,1
38,62056,Female,Single,High School,12,5,0
27,71831,Female,Married,PhD,17,10,1
40,79191,Female,Divorced,Master’s,9,3,0
56,138592,Female,Single,High School,18,8,1
22,141948,Male,Divorced,PhD,19,8,0
18,53272,Female,Single,PhD,16,4,1
30,128117,Female,Divorced,High School,19,8,1
38,34671,Male,Single,PhD,15,5,0
43,47048,Female,Married,Bachelor’s,4,5,1
67,96274,Male,Single,Master’s,2,3,1
62,45963,Male,Married,Master’s,14,7,0
38,63954,Female,Single,Bachelor’s,1,9,0
70,92309,Female,Single,PhD,12,9,0
35,122120,Male,Divorced,PhD,7,1,1
54,115430,Male,Divorced,Master’s,16,1,0
62,20717,Male,Divorced,PhD,3,10,0
49,31676,Female,Single,Master’s,18,5,1
53,24434,Male,Single,Master’s,8,1,1
34,69810,Male,Single,Bachelor’s,14,4,1
52,123361,Male,Married,Master’s,8,1,1
66,138696,Female,Married,PhD,20,2,1
28,114636,Male,Single,PhD,8,2,1
38,24994,Female,Divorced,High School,13,4,0
69,24234,Female,Divorced,PhD,20,8,0
70,89300,Male,Divorced,High School,15,2,1
43,63949,Female,Single,Master’s,16,9,0
21,57405,Male,Divorced,PhD,12,9,0
51,54872,Female,Single,Bachelor’s,8,2,0
69,62215,Female,Married,Bachelor’s,14,1,0
65,43185,Male,Divorced,Bachelor’s,6,10,1
35,63442,Male,Married,Master’s,0,10,1
57,143263,Male,Divorced,Master’s,0,9,0
52,71759,Female,Single,High School,4,2,1
58,61153,Female,Single,Bachelor’s,8,8,0
46,97535,Male,Single,High School,11,3,0
69,122023,Male,Single,High School,5,1,1
46,22581,Female,Divorced,PhD,12,1,0
55,71717,Female,Married,PhD,7,10,1
59,22763,Female,Single,Bachelor’s,14,2,1
38,112910,Male,Divorced,Master’s,5,7,1
59,75480,Female,Married,PhD,5,6,1
30,58759,Male,Single,Master’s,3,2,1
66,96067,Female,Married,High School,10,4,1
58,138094,Female,Single,High School,20,2,1
34,45307,Male,Married,High School,17,1,1
26,116371,Male,Married,High School,2,3,1
58,31064,Male,Single,Bachelor’s,2,4,0
18,96848,Female,Divorced,High School,11,10,1
19,57548,Female,Married,PhD,20,5,0
65,56945,Female,Single,High School,20,5,1
46,67937,Male,Married,Master’s,5,7,0
50,26476,Female,Married,PhD,20,10,1
27,71756,Male,Divorced,Master’s,5,8,1
67,110101,Male,Married,Master’s,7,9,1
57,22382,Male,Married,Bachelor’s,14,7,0
38,69683,Female,Single,Bachelor’s,17,5,0
45,107999,Female,Single,Master’s,19,9,1
28,65276,Male,Divorced,Master’s,15,8,0
51,53402,Female,Married,High School,5,10,1
25,111881,Male,Married,PhD,20,9,0
39,130300,Male,Married,High School,16,10,0
25,46946,Female,Divorced,Bachelor’s,8,8,0
66,99698,Male,Married,Bachelor’s,18,6,1
32,134690,Male,Single,High School,17,4,0
34,132309,Female,Divorced,PhD,4,9,0
40,93933,Male,Single,Master’s,5,9,1
41,42335,Male,Single,High School,11,10,1
62,65095,Male,Divorced,Bachelor’s,10,10,0
36,99930,Male,Single,PhD,15,9,0
22,149974,Male,Married,Bachelor’s,19,10,1
49,47197,Male,Divorced,PhD,16,3,1
61,147619,Male,Single,PhD,19,3,1
18,42010,Female,Married,PhD,8,6,1
40,44123,Female,Married,High School,0,6,1
54,107923,Male,Single,High School,2,6,0
25,22890,Male,Married,High School,20,5,1
30,113305,Female,Divorced,PhD,8,5,1
25,129162,Female,Single,PhD,18,2,0
40,140927,Female,Married,Bachelor’s,12,7,1
60,28026,Female,Married,Master’s,13,4,1
18,84925,Female,Single,High School,19,3,1
62,88842,Male,Single,PhD,18,8,0
68,53665,Female,Single,Bachelor’s,6,4,1
41,29277,Female,Single,Bachelor’s,3,4,1
52,62239,Female,Divorced,Bachelor’s,11,8,1
41,67664,Male,Single,High School,13,1,1
34,68008,Male,Divorced,High School,1,9,0
22,34683,Male,Divorced,Master’s,0,7,0
37,20670,Male,Single,Bachelor’s,17,2,1
38,109211,Male,Divorced,High School,19,6,1
57,37889,Male,Single,Bachelor’s,7,8,1
48,75612,Female,Single,PhD,2,5,1
63,64535,Male,Married,Bachelor’s,5,6,1
53,98542,Male,Single,Master’s,12,10,1
28,74319,Female,Married,High School,8,8,1
69,134072,Male,Divorced,PhD,8,6,0
32,112067,Female,Married,High School,19,9,1
36,41639,Female,Divorced,PhD,8,9,0
24,84712,Male,Single,Bachelor’s,14,9,0
68,36633,Female,Divorced,Bachelor’s,12,6,1
45,141145,Female,Divorced,Master’s,15,9,0
68,54660,Female,Single,Master’s,1,3,0
60,88975,Female,Divorced,PhD,13,5,0
22,52172,Male,Single,Master’s,5,2,1
22,79197,Female,Married,Master’s,1,8,0
47,121158,Male,Single,Master’s,7,4,0
49,78847,Female,Single,Master’s,3,6,1
25,31577,Female,Divorced,Bachelor’s,20,6,1
27,97299,Female,Married,Master’s,13,5,0
55,40176,Male,Single,Bachelor’s,10,1,1
64,64386,Male,Married,Bachelor’s,13,7,1
49,83972,Male,Married,High School,11,10,0
65,140018,Female,Divorced,Bachelor’s,15,8,0
45,109791,Female,Single,Bachelor’s,5,1,0
34,61003,Female,Divorced,Master’s,19,10,1
48,39996,Female,Single,Bachelor’s,0,7,0
